timestamp,zone,pm25,pm10,no2,co,temperature,humidity,vehicle_count,speed,aqi
2026-03-21T01:31:59Z,Zone A,33.38,61.23,11.7,0.76,28.6,69.5,763,65.3,90
2026-03-21T02:31:59Z,Zone C,44.67,86.13,17.74,0.81,33.7,60.9,704,70.4,110
2026-03-21T03:31:59Z,Zone B,44.07,79.11,19.24,0.99,29.4,71.1,914,69.3,105
2026-03-21T04:31:59Z,Zone D,29.03,54.16,23.59,0.74,18.4,72.4,789,66.1,72
2026-03-21T05:31:59Z,Zone B,22.89,40.31,10.3,0.72,30.5,49.6,412,70.7,62
2026-03-21T06:31:59Z,Zone A,37.58,64.02,15.34,0.97,31.8,65.3,1060,57.2,102
2026-03-21T07:31:59Z,Zone A,45.55,73.88,23.6,1.05,21.9,69.1,903,61.5,118
2026-03-21T08:31:59Z,Zone A,99.44,148.5,50.96,2.61,30.3,67.6,2232,34.1,249
2026-03-21T09:31:59Z,Zone A,56.91,98.17,30.5,1.32,22.2,73.3,1445,53.7,141
2026-03-21T10:31:59Z,Zone A,64.82,109.97,33.12,1.9,24.5,73.9,1576,43.0,161
2026-03-21T11:31:59Z,Zone C,41.51,62.53,17.08,0.98,23.5,60.0,873,57.2,107
2026-03-21T12:31:59Z,Zone B,35.43,61.84,16.01,0.85,36.0,89.5,541,75.3,77
2026-03-21T13:31:59Z,Zone B,34.29,57.73,18.1,1.04,20.5,77.5,963,60.4,94
2026-03-21T14:31:59Z,Zone A,45.73,79.35,25.96,1.03,38.7,82.8,919,60.5,116
2026-03-21T15:31:59Z,Zone A,47.52,72.83,24.58,1.27,40.0,65.8,1181,61.2,119
2026-03-21T16:31:59Z,Zone B,34.3,53.91,15.62,0.89,27.2,66.1,716,68.5,94
2026-03-21T17:31:59Z,Zone B,109.14,170.09,60.02,3.03,20.5,81.6,2593,32.6,271
2026-03-21T18:31:59Z,Zone B,110.79,168.69,59.65,3.14,31.4,46.7,2261,28.8,280
2026-03-21T19:31:59Z,Zone D,52.92,84.33,28.39,1.26,25.7,68.2,1587,53.6,126
2026-03-21T20:31:59Z,Zone B,33.1,47.62,14.45,0.76,27.0,93.3,551,68.0,77
2026-03-21T21:31:59Z,Zone D,42.82,56.06,23.43,1.2,29.6,69.9,961,55.8,99
2026-03-21T22:31:59Z,Zone B,42.53,60.77,14.88,1.0,27.1,72.0,835,58.5,103
2026-03-21T23:31:59Z,Zone D,37.24,56.15,16.52,0.92,34.3,55.9,674,61.0,89
2026-03-22T00:31:59Z,Zone A,36.73,58.18,16.72,1.07,29.1,57.3,892,63.8,89
2026-03-22T01:31:59Z,Zone B,31.24,55.21,16.69,0.91,23.2,39.7,939,65.2,71
2026-03-22T02:31:59Z,Zone D,32.79,55.28,17.29,1.04,36.3,40.9,802,62.3,81
2026-03-22T03:31:59Z,Zone C,31.58,42.22,9.33,0.79,30.6,71.0,608,64.7,84
2026-03-22T04:31:59Z,Zone B,43.36,70.98,24.46,1.18,32.0,45.8,1087,51.9,105
2026-03-22T05:31:59Z,Zone A,33.97,47.13,21.1,1.01,22.6,70.0,825,56.1,81
2026-03-22T06:31:59Z,Zone D,35.59,56.01,17.51,0.74,42.8,62.3,729,68.9,93
2026-03-22T07:31:59Z,Zone C,41.8,62.68,22.7,1.13,30.3,66.8,1179,59.1,105
2026-03-22T08:31:59Z,Zone A,86.28,133.78,40.18,1.95,35.3,50.0,1848,37.9,216
2026-03-22T09:31:59Z,Zone B,72.62,104.92,41.22,1.92,29.6,65.5,1929,43.3,179
2026-03-22T10:31:59Z,Zone A,62.61,100.63,32.56,1.64,18.9,66.6,1767,45.0,150
2026-03-22T11:31:59Z,Zone C,39.05,60.21,19.95,0.8,23.3,64.2,893,63.6,100
2026-03-22T12:31:59Z,Zone A,44.56,82.66,17.75,0.99,30.6,55.6,861,60.6,107
2026-03-22T13:31:59Z,Zone C,42.15,69.63,17.45,0.77,27.0,54.0,538,72.5,104
2026-03-22T14:31:59Z,Zone B,36.92,59.39,14.97,0.85,26.3,62.0,677,51.9,91
2026-03-22T15:31:59Z,Zone D,35.62,58.83,19.73,1.0,31.7,61.2,1153,67.0,81
2026-03-22T16:31:59Z,Zone C,41.82,59.02,22.87,1.02,29.7,32.5,1108,60.0,110
2026-03-22T17:31:59Z,Zone B,61.97,100.04,35.33,1.52,25.8,22.0,1601,42.3,159
2026-03-22T18:31:59Z,Zone D,232.55,363.01,118.35,6.16,24.1,54.0,3186,18.2,587
2026-03-22T19:31:59Z,Zone D,80.58,119.24,44.22,2.18,32.6,79.7,2026,40.1,205
2026-03-22T20:31:59Z,Zone C,29.66,49.32,11.19,0.94,37.2,67.9,608,59.4,64
2026-03-22T21:31:59Z,Zone C,29.72,55.05,14.66,0.86,29.8,59.2,888,63.0,80
2026-03-22T22:31:59Z,Zone C,22.79,45.58,11.86,0.75,31.6,92.0,529,78.8,57
2026-03-22T23:31:59Z,Zone B,54.46,86.33,24.79,1.38,25.0,61.8,1275,55.5,136
2026-03-23T00:31:59Z,Zone C,39.93,58.34,19.89,1.12,19.2,51.6,1144,59.1,106
2026-03-23T01:31:59Z,Zone A,31.26,51.78,17.71,0.81,22.8,47.8,684,62.5,69
2026-03-23T02:31:59Z,Zone B,35.91,54.4,16.08,0.59,28.5,55.1,576,71.4,91
2026-03-23T03:31:59Z,Zone B,48.58,74.4,24.4,1.19,27.5,67.7,1300,57.1,113
2026-03-23T04:31:59Z,Zone D,26.21,43.13,15.22,0.9,29.7,54.3,688,71.1,64
2026-03-23T05:31:59Z,Zone D,33.88,61.93,18.42,0.81,23.8,71.2,666,68.3,92
2026-03-23T06:31:59Z,Zone A,35.35,65.14,22.44,0.91,25.3,77.9,876,68.6,90
2026-03-23T07:31:59Z,Zone B,25.59,38.35,14.18,0.76,29.2,62.1,589,61.3,65
2026-03-23T08:31:59Z,Zone A,35.26,56.84,14.39,0.91,27.9,58.1,828,70.5,80
2026-03-23T09:31:59Z,Zone C,90.18,136.92,49.9,2.25,21.8,49.2,2195,36.8,218
2026-03-23T10:31:59Z,Zone B,74.82,110.71,36.5,1.82,30.6,58.1,1684,42.0,182
2026-03-23T11:31:59Z,Zone B,43.21,72.79,19.28,1.03,29.2,55.7,894,61.5,112
2026-03-23T12:31:59Z,Zone A,24.48,50.66,13.37,0.79,22.2,40.7,656,79.2,58
2026-03-23T13:31:59Z,Zone B,36.4,53.57,22.19,1.33,31.2,42.5,1110,57.8,89
2026-03-23T14:31:59Z,Zone D,35.26,61.65,12.68,0.85,34.4,62.4,794,76.0,93
2026-03-23T15:31:59Z,Zone B,34.69,46.47,9.06,0.49,34.5,67.3,478,81.4,80
2026-03-23T16:31:59Z,Zone D,43.43,67.09,13.92,0.96,29.1,61.2,916,59.1,110
2026-03-23T17:31:59Z,Zone B,56.91,85.39,31.42,1.44,27.4,46.3,1503,49.9,151
2026-03-23T18:31:59Z,Zone D,52.19,78.2,25.35,1.26,31.0,44.4,1348,49.5,130
2026-03-23T19:31:59Z,Zone A,62.7,98.01,33.16,1.87,34.5,43.6,1600,42.8,146
2026-03-23T20:31:59Z,Zone A,38.15,61.86,20.01,0.98,16.2,78.5,844,65.0,93
2026-03-23T21:31:59Z,Zone D,31.81,48.59,15.14,0.63,23.0,30.0,648,69.0,84
2026-03-23T22:31:59Z,Zone C,22.04,36.25,13.64,0.46,31.8,60.1,261,72.4,52
2026-03-23T23:31:59Z,Zone B,40.77,65.04,17.81,0.96,24.4,51.5,988,63.9,99
2026-03-24T00:31:59Z,Zone B,40.11,55.06,16.65,1.01,41.5,61.2,879,61.6,92
2026-03-24T01:31:59Z,Zone D,16.41,32.77,19.52,0.75,30.7,80.3,384,79.2,43
2026-03-24T02:31:59Z,Zone C,28.41,46.57,13.47,0.82,33.9,36.3,646,64.2,69
2026-03-24T03:31:59Z,Zone A,32.71,50.8,16.65,1.01,22.1,69.8,793,68.7,82
2026-03-24T04:31:59Z,Zone C,38.28,66.01,15.12,0.87,31.5,63.7,549,65.5,101
2026-03-24T05:31:59Z,Zone C,41.68,77.75,18.13,0.95,16.7,76.0,1005,66.3,105
2026-03-24T06:31:59Z,Zone D,22.95,41.85,16.37,0.65,26.6,59.3,316,70.5,63
2026-03-24T07:31:59Z,Zone C,39.82,64.2,18.69,0.88,29.7,45.8,966,67.3,104
2026-03-24T08:31:59Z,Zone D,120.51,182.79,58.13,3.06,30.0,46.9,2251,27.7,311
2026-03-24T09:31:59Z,Zone B,111.53,174.73,55.54,2.92,25.0,84.7,2519,32.9,279
2026-03-24T10:31:59Z,Zone D,45.08,68.15,25.61,1.49,27.0,59.2,1559,58.3,122
2026-03-24T11:31:59Z,Zone A,31.26,53.93,18.41,1.03,27.6,42.2,1009,65.5,76
2026-03-24T12:31:59Z,Zone B,24.19,36.68,21.77,0.6,36.7,75.1,578,73.6,54
2026-03-24T13:31:59Z,Zone C,45.1,68.33,17.36,0.86,36.7,64.0,819,70.9,115
2026-03-24T14:31:59Z,Zone B,36.69,66.77,15.04,0.85,32.2,41.2,588,73.0,84
2026-03-24T15:31:59Z,Zone A,36.27,64.09,19.54,0.97,39.4,73.1,887,52.6,92
2026-03-24T16:31:59Z,Zone D,31.87,53.95,24.65,0.86,29.9,55.7,997,66.5,84
2026-03-24T17:31:59Z,Zone B,61.37,106.7,31.81,1.42,37.3,62.0,1389,45.9,150
2026-03-24T18:31:59Z,Zone A,111.26,173.86,51.76,2.6,28.8,63.0,2267,33.3,286
2026-03-24T19:31:59Z,Zone D,72.39,107.26,35.69,1.87,34.4,58.2,1891,40.0,178
2026-03-24T20:31:59Z,Zone D,38.67,64.08,17.06,0.88,24.4,58.7,774,69.9,91
2026-03-24T21:31:59Z,Zone C,31.9,55.99,17.72,0.9,27.1,52.7,577,62.1,82
2026-03-24T22:31:59Z,Zone D,41.13,62.57,24.68,1.13,27.8,43.9,1025,59.2,104
2026-03-24T23:31:59Z,Zone C,33.3,50.15,19.56,1.08,37.2,39.3,853,66.0,78
2026-03-25T00:31:59Z,Zone A,20.52,34.02,15.79,0.7,29.9,69.7,517,71.0,49
2026-03-25T01:31:59Z,Zone B,35.74,58.1,14.58,0.93,27.8,61.3,922,73.1,86
2026-03-25T02:31:59Z,Zone A,34.5,50.75,20.22,0.94,36.2,58.1,710,64.9,83
2026-03-25T03:31:59Z,Zone D,38.71,65.44,14.15,1.01,29.5,65.8,580,68.1,92
2026-03-25T04:31:59Z,Zone A,42.44,78.89,13.02,0.84,26.7,28.8,840,56.2,106
2026-03-25T05:31:59Z,Zone D,34.57,63.41,18.26,0.75,35.8,45.7,571,68.5,87
2026-03-25T06:31:59Z,Zone B,48.3,76.18,22.54,1.0,24.1,79.4,1105,62.0,119
2026-03-25T07:31:59Z,Zone A,46.39,75.84,25.15,1.17,29.8,64.4,1111,58.9,119
2026-03-25T08:31:59Z,Zone D,86.54,141.18,49.42,2.17,28.4,70.1,2191,40.1,220
2026-03-25T09:31:59Z,Zone D,62.02,107.27,32.38,1.58,39.5,28.7,1667,49.3,153
2026-03-25T10:31:59Z,Zone D,58.96,91.15,36.26,1.56,23.9,79.3,1603,45.4,149
2026-03-25T11:31:59Z,Zone B,32.18,53.98,17.18,0.92,29.9,59.6,688,67.2,67
2026-03-25T12:31:59Z,Zone D,35.55,67.45,15.56,0.95,31.4,53.4,856,63.1,92
2026-03-25T13:31:59Z,Zone C,26.02,43.37,18.85,0.86,36.2,72.6,758,69.6,62
2026-03-25T14:31:59Z,Zone C,28.73,51.32,16.52,0.78,27.5,74.3,648,63.2,74
2026-03-25T15:31:59Z,Zone B,28.78,42.22,15.1,0.71,28.1,73.5,605,65.4,71
2026-03-25T16:31:59Z,Zone D,33.89,58.28,20.46,0.74,28.4,54.9,609,57.8,78
2026-03-25T17:31:59Z,Zone C,83.44,134.22,40.7,2.01,27.3,78.3,1949,42.4,209
2026-03-25T18:31:59Z,Zone B,58.02,89.84,32.42,1.54,24.6,29.4,1619,48.7,148
2026-03-25T19:31:59Z,Zone B,22.21,24.77,22.9,0.99,32.4,66.7,764,57.3,62
2026-03-25T20:31:59Z,Zone A,34.57,60.63,22.14,0.75,28.1,62.9,606,61.9,82
2026-03-25T21:31:59Z,Zone D,37.68,63.44,17.0,0.76,24.0,84.1,804,64.9,97
2026-03-25T22:31:59Z,Zone B,42.67,66.47,21.11,1.0,28.5,58.5,947,60.2,101
2026-03-25T23:31:59Z,Zone D,28.85,56.09,22.22,0.97,19.7,79.1,816,59.1,74
2026-03-26T00:31:59Z,Zone B,36.21,65.41,23.23,1.07,20.8,63.1,949,55.1,92
2026-03-26T01:31:59Z,Zone A,25.93,47.51,18.26,0.82,28.2,30.5,714,64.5,62
2026-03-26T02:31:59Z,Zone C,32.47,46.13,19.65,1.17,40.0,94.0,942,53.9,84
2026-03-26T03:31:59Z,Zone D,56.21,87.64,21.04,1.2,30.4,57.4,1144,60.6,132
2026-03-26T04:31:59Z,Zone D,31.65,46.31,16.85,0.91,26.7,67.1,784,60.5,85
2026-03-26T05:31:59Z,Zone A,30.16,53.58,19.56,0.91,34.6,58.3,878,68.3,73
2026-03-26T06:31:59Z,Zone A,34.35,59.13,20.19,0.78,24.0,29.6,867,63.7,90
2026-03-26T07:31:59Z,Zone D,32.8,60.39,15.65,0.82,35.9,63.2,665,57.6,87
2026-03-26T08:31:59Z,Zone B,57.88,99.46,28.37,1.58,20.6,66.4,1711,52.5,140
2026-03-26T09:31:59Z,Zone D,60.81,91.98,37.15,1.71,32.2,76.5,1954,53.7,152
2026-03-26T10:31:59Z,Zone C,88.46,134.05,49.73,2.46,24.2,49.6,2209,37.7,227
2026-03-26T11:31:59Z,Zone A,32.98,51.96,12.96,0.74,26.2,46.5,651,63.8,89
2026-03-26T12:31:59Z,Zone A,34.74,57.58,22.02,0.98,37.2,63.6,822,59.6,76
2026-03-26T13:31:59Z,Zone C,19.78,37.11,16.38,0.76,34.5,78.4,601,74.4,46
2026-03-26T14:31:59Z,Zone C,34.17,48.01,19.21,0.63,38.1,66.9,502,74.3,86
2026-03-26T15:31:59Z,Zone C,35.27,51.91,15.99,0.98,35.1,83.0,703,69.8,85
2026-03-26T16:31:59Z,Zone D,40.81,63.78,25.87,1.15,30.5,20.6,1097,59.9,101
2026-03-26T17:31:59Z,Zone A,119.63,193.71,70.26,3.42,35.6,61.7,2344,26.0,303
2026-03-26T18:31:59Z,Zone D,27.9,49.78,16.11,0.8,32.5,62.0,770,70.7,76
2026-03-26T19:31:59Z,Zone B,64.54,99.69,28.83,1.65,30.0,32.5,1703,52.1,166
2026-03-26T20:31:59Z,Zone A,34.47,47.67,17.53,0.73,23.1,70.9,778,68.5,83
2026-03-26T21:31:59Z,Zone C,36.47,61.12,16.73,1.0,25.6,49.0,779,57.3,99
2026-03-26T22:31:59Z,Zone A,51.15,83.31,28.3,1.37,29.8,87.6,1423,49.6,128
2026-03-26T23:31:59Z,Zone D,29.33,52.05,20.04,0.94,26.6,57.3,840,68.9,73
2026-03-27T00:31:59Z,Zone D,39.06,63.69,14.56,1.03,29.3,66.1,859,70.7,93
2026-03-27T01:31:59Z,Zone B,53.35,86.6,23.87,1.34,35.8,61.2,1149,57.4,129
2026-03-27T02:31:59Z,Zone A,30.48,52.71,15.73,0.92,20.9,56.8,666,69.1,81
2026-03-27T03:31:59Z,Zone B,34.06,46.94,24.14,1.05,27.9,35.8,877,58.5,82
2026-03-27T04:31:59Z,Zone C,34.18,60.01,20.34,0.81,31.1,48.8,649,60.9,87
2026-03-27T05:31:59Z,Zone D,34.99,55.19,19.08,0.97,31.4,48.3,858,66.4,86
2026-03-27T06:31:59Z,Zone A,34.14,56.77,21.61,0.72,31.7,55.3,823,64.0,84
2026-03-27T07:31:59Z,Zone A,48.04,76.11,22.42,1.03,33.2,49.3,1164,59.5,118
2026-03-27T08:31:59Z,Zone A,46.93,75.99,21.48,1.35,29.2,63.6,1289,54.3,118
2026-03-27T09:31:59Z,Zone D,141.25,213.07,72.65,3.77,30.3,59.1,2638,25.5,353
2026-03-27T10:31:59Z,Zone D,81.59,132.39,42.41,2.13,22.5,40.8,2114,41.0,208
2026-03-27T11:31:59Z,Zone D,31.36,51.2,15.14,0.83,25.8,60.3,696,65.3,78
2026-03-27T12:31:59Z,Zone B,46.76,72.09,24.53,1.25,31.8,49.6,1132,53.0,110
2026-03-27T13:31:59Z,Zone A,39.29,58.03,19.04,1.12,33.1,54.5,1053,62.1,97
2026-03-27T14:31:59Z,Zone C,43.2,62.59,21.17,1.18,44.1,65.3,1228,59.2,112
2026-03-27T15:31:59Z,Zone A,36.17,63.69,5.73,0.7,31.7,87.5,498,73.0,96
2026-03-27T16:31:59Z,Zone C,35.42,55.8,21.41,1.06,28.9,59.9,968,59.4,99
2026-03-27T17:31:59Z,Zone D,213.72,330.95,109.7,5.43,26.5,52.8,2979,18.8,532
2026-03-27T18:31:59Z,Zone B,71.9,117.17,38.04,1.86,23.6,67.0,1737,41.4,176
2026-03-27T19:31:59Z,Zone D,84.77,134.88,39.54,2.09,20.2,51.3,2050,40.1,195
2026-03-27T20:31:59Z,Zone D,24.95,47.87,18.47,0.9,28.5,56.0,641,64.3,65
2026-03-27T21:31:59Z,Zone B,38.73,55.38,20.22,1.05,20.2,65.7,913,60.9,97
2026-03-27T22:31:59Z,Zone A,35.95,52.29,14.46,0.98,25.0,63.4,700,60.2,99
2026-03-27T23:31:59Z,Zone D,40.79,68.51,20.38,0.82,33.0,45.5,777,57.5,102
2026-03-28T00:31:59Z,Zone C,25.98,42.11,16.36,0.97,24.1,66.3,696,59.3,68
2026-03-28T01:31:59Z,Zone B,50.05,80.06,23.51,1.22,34.6,58.2,1269,53.4,128
2026-03-28T02:31:59Z,Zone B,31.17,45.91,19.41,0.93,28.0,63.6,757,61.2,81
2026-03-28T03:31:59Z,Zone B,37.68,66.63,16.79,1.05,27.2,65.4,611,53.8,93
2026-03-28T04:31:59Z,Zone A,31.77,48.58,20.26,0.91,32.8,63.9,754,66.2,76
2026-03-28T05:31:59Z,Zone C,42.79,69.94,20.3,0.79,22.1,41.0,1073,63.9,101
2026-03-28T06:31:59Z,Zone A,45.46,74.52,18.65,1.25,31.7,61.9,1058,55.1,112
2026-03-28T07:31:59Z,Zone B,31.64,53.54,13.35,0.95,35.8,16.5,687,64.3,78
2026-03-28T08:31:59Z,Zone C,115.87,179.47,64.1,3.18,27.2,53.7,2356,28.4,289
2026-03-28T09:31:59Z,Zone B,60.0,97.27,36.66,1.87,25.4,56.3,2005,48.8,151
2026-03-28T10:31:59Z,Zone B,52.39,83.78,27.49,1.09,24.7,84.8,1093,51.4,129
2026-03-28T11:31:59Z,Zone D,31.23,41.53,13.26,0.68,20.6,66.1,490,69.7,76
2026-03-28T12:31:59Z,Zone D,23.31,41.38,16.2,0.57,32.2,53.9,309,77.2,49
2026-03-28T13:31:59Z,Zone B,36.12,55.79,12.06,0.77,35.0,75.7,756,70.0,100
2026-03-28T14:31:59Z,Zone B,41.86,65.43,24.91,1.1,32.9,77.4,995,53.1,101
2026-03-28T15:31:59Z,Zone D,21.92,44.37,11.09,0.67,31.1,68.6,483,71.7,68
2026-03-28T16:31:59Z,Zone C,34.63,58.89,17.08,0.75,30.1,60.8,818,61.2,81
2026-03-28T17:31:59Z,Zone C,86.94,134.21,46.81,2.26,29.9,58.5,1868,31.3,225
2026-03-28T18:31:59Z,Zone A,134.24,203.54,70.93,3.58,22.5,65.7,2708,28.5,334
2026-03-28T19:31:59Z,Zone D,112.75,178.13,49.33,2.72,31.3,34.2,2276,31.8,288
2026-03-28T20:31:59Z,Zone C,29.74,42.0,15.42,0.91,22.8,85.8,753,62.0,74
2026-03-28T21:31:59Z,Zone A,49.34,85.17,23.26,1.22,33.5,69.0,1179,51.6,119
2026-03-28T22:31:59Z,Zone D,18.03,33.56,16.9,0.61,35.3,61.3,323,67.1,49
2026-03-28T23:31:59Z,Zone C,44.12,73.61,23.39,1.03,19.9,51.3,1022,63.7,107
2026-03-29T00:31:59Z,Zone C,28.91,45.22,15.0,0.77,27.1,54.0,635,76.4,72
2026-03-29T01:31:59Z,Zone C,30.31,45.04,18.01,0.74,25.3,62.3,488,56.7,80
2026-03-29T02:31:59Z,Zone A,32.45,54.17,19.32,1.09,32.8,59.0,978,58.6,73
2026-03-29T03:31:59Z,Zone D,30.76,51.61,8.37,0.82,28.6,44.3,666,58.8,74
2026-03-29T04:31:59Z,Zone C,41.68,72.02,19.73,1.17,33.1,43.1,1169,57.9,104
2026-03-29T05:31:59Z,Zone A,33.05,46.29,15.67,0.75,34.3,55.8,577,68.9,82
2026-03-29T06:31:59Z,Zone D,36.04,54.69,18.31,1.04,23.9,48.6,766,59.9,84
2026-03-29T07:31:59Z,Zone B,31.02,67.02,16.71,1.03,27.0,70.6,867,60.0,84
2026-03-29T08:31:59Z,Zone C,154.0,232.88,81.89,4.12,28.2,40.2,2763,24.1,384
2026-03-29T09:31:59Z,Zone B,103.64,148.48,68.78,2.85,20.9,62.5,2210,28.9,263
2026-03-29T10:31:59Z,Zone D,89.17,144.42,49.37,2.42,27.3,72.5,2117,38.3,225
2026-03-29T11:31:59Z,Zone D,37.67,56.7,17.94,1.01,30.5,71.1,996,61.8,90
2026-03-29T12:31:59Z,Zone B,35.28,62.96,20.29,0.87,26.3,52.1,742,58.3,89
2026-03-29T13:31:59Z,Zone B,36.02,56.3,19.34,1.18,34.5,49.7,1099,56.8,91
2026-03-29T14:31:59Z,Zone B,36.26,56.02,16.45,1.0,35.8,44.6,932,60.7,94
2026-03-29T15:31:59Z,Zone C,32.97,59.98,18.75,0.97,29.4,54.7,663,68.6,83
2026-03-29T16:31:59Z,Zone B,38.23,62.65,17.81,1.01,29.4,28.5,823,62.9,90
2026-03-29T17:31:59Z,Zone C,56.79,95.22,30.99,1.49,42.3,45.2,1406,48.8,144
2026-03-29T18:31:59Z,Zone C,91.72,153.55,42.99,2.11,30.7,57.5,1991,37.6,220
2026-03-29T19:31:59Z,Zone C,76.94,116.22,40.03,2.22,30.0,71.1,1887,38.6,187
2026-03-29T20:31:59Z,Zone D,27.47,52.64,16.17,0.79,27.2,80.7,599,69.4,73
2026-03-29T21:31:59Z,Zone B,39.62,60.58,23.5,0.77,26.6,39.2,862,58.4,108
2026-03-29T22:31:59Z,Zone D,37.09,64.55,22.76,1.06,26.8,84.2,846,63.3,92
2026-03-29T23:31:59Z,Zone B,28.91,50.03,16.38,0.8,25.7,73.5,695,71.6,65
2026-03-30T00:31:59Z,Zone C,22.63,33.59,10.52,0.6,32.7,46.2,477,73.4,61
2026-03-30T01:31:59Z,Zone B,40.67,59.53,21.26,0.9,26.7,57.2,795,63.5,94
2026-03-30T02:31:59Z,Zone B,30.12,49.47,23.76,1.13,27.6,37.8,918,61.2,69
2026-03-30T03:31:59Z,Zone B,38.41,66.35,16.35,0.96,37.2,48.2,980,56.7,96
2026-03-30T04:31:59Z,Zone A,21.91,34.4,16.51,0.7,32.6,78.7,435,73.4,43
2026-03-30T05:31:59Z,Zone D,32.07,57.18,12.0,0.76,33.4,71.3,597,68.4,79
2026-03-30T06:31:59Z,Zone C,26.47,41.29,16.06,0.53,20.4,45.2,585,68.1,67
2026-03-30T07:31:59Z,Zone C,37.57,56.49,13.09,0.51,25.4,54.3,413,78.4,90
2026-03-30T08:31:59Z,Zone B,65.71,99.5,37.97,1.82,34.3,57.2,1739,45.1,168
2026-03-30T09:31:59Z,Zone C,91.8,139.43,55.99,2.92,35.6,45.1,2259,33.0,225
2026-03-30T10:31:59Z,Zone D,62.81,103.65,23.55,1.19,27.3,91.4,1417,58.3,160
2026-03-30T11:31:59Z,Zone B,27.25,41.09,11.13,0.68,34.7,69.8,464,74.3,70
2026-03-30T12:31:59Z,Zone D,23.22,36.66,15.32,0.71,31.3,36.3,386,72.2,50
2026-03-30T13:31:59Z,Zone B,33.45,57.28,17.03,0.82,30.9,63.6,564,71.3,87
2026-03-30T14:31:59Z,Zone A,32.86,62.72,14.04,1.16,32.5,89.9,995,52.3,72
2026-03-30T15:31:59Z,Zone B,38.1,61.46,22.09,1.07,31.0,70.1,1036,57.4,99
2026-03-30T16:31:59Z,Zone D,40.83,63.51,16.78,0.96,32.5,32.1,963,56.1,98
2026-03-30T17:31:59Z,Zone D,101.14,168.4,49.5,2.48,27.2,72.4,2227,33.8,262
2026-03-30T18:31:59Z,Zone A,78.36,123.82,39.29,1.89,35.0,67.6,2131,46.2,203
2026-03-30T19:31:59Z,Zone A,74.04,120.0,36.1,1.9,24.9,52.4,1972,46.0,189
2026-03-30T20:31:59Z,Zone B,31.94,51.83,16.93,1.04,27.1,58.4,863,64.6,71
2026-03-30T21:31:59Z,Zone A,29.98,52.02,15.87,0.82,32.2,65.2,740,67.3,80
2026-03-30T22:31:59Z,Zone D,33.91,61.3,17.48,1.09,20.2,27.2,914,59.0,80
2026-03-30T23:31:59Z,Zone A,29.81,40.7,16.77,0.72,26.5,56.7,650,73.7,62
2026-03-31T00:31:59Z,Zone C,25.7,44.49,8.01,0.58,27.5,40.4,500,74.0,74
2026-03-31T01:31:59Z,Zone A,31.23,50.14,12.92,0.79,30.4,103.4,673,67.4,75
2026-03-31T02:31:59Z,Zone C,36.92,59.3,17.23,0.93,30.3,44.9,909,58.5,93
2026-03-31T03:31:59Z,Zone C,34.35,59.88,12.78,0.7,25.5,55.1,707,69.2,78
2026-03-31T04:31:59Z,Zone B,47.14,70.4,24.2,1.15,21.5,61.3,1135,52.5,117
2026-03-31T05:31:59Z,Zone C,40.56,59.49,14.12,0.61,24.4,48.1,634,65.2,98
2026-03-31T06:31:59Z,Zone A,33.46,44.3,17.44,0.98,30.9,56.9,763,63.8,83
2026-03-31T07:31:59Z,Zone C,28.02,38.65,15.3,0.89,22.1,81.2,1009,64.3,67
2026-03-31T08:31:59Z,Zone C,48.98,89.11,29.06,1.3,33.3,71.9,1464,58.7,123
2026-03-31T09:31:59Z,Zone D,142.46,221.61,88.26,4.24,24.7,29.6,2444,20.6,352
2026-03-31T10:31:59Z,Zone A,67.96,110.29,36.42,1.87,31.4,50.1,1912,47.4,169
2026-03-31T11:31:59Z,Zone A,33.35,43.82,22.93,1.22,28.1,61.6,1036,61.4,81
2026-03-31T12:31:59Z,Zone D,41.29,68.04,21.89,1.06,33.0,42.3,1077,57.7,106
2026-03-31T13:31:59Z,Zone A,28.5,48.02,15.75,0.84,41.5,68.7,776,70.8,65
2026-03-31T14:31:59Z,Zone D,44.39,74.68,16.73,1.02,34.5,67.0,1050,61.8,109
2026-03-31T15:31:59Z,Zone A,31.22,47.14,14.66,0.53,30.4,64.9,399,77.1,71
2026-03-31T16:31:59Z,Zone D,36.69,60.29,14.23,0.88,32.6,60.4,750,64.8,97
2026-03-31T17:31:59Z,Zone B,83.1,126.37,49.59,2.23,21.1,57.1,2165,39.9,208
2026-03-31T18:31:59Z,Zone D,101.46,163.08,49.45,2.68,24.9,60.8,2341,34.8,259
2026-03-31T19:31:59Z,Zone A,48.57,71.54,19.44,1.08,26.1,44.0,1219,68.9,118
2026-03-31T20:31:59Z,Zone D,41.13,70.92,15.18,1.2,27.8,69.8,904,62.8,102
2026-03-31T21:31:59Z,Zone D,42.26,70.58,15.69,1.06,22.4,58.9,906,60.7,108
2026-03-31T22:31:59Z,Zone A,42.01,62.96,19.42,0.92,25.6,61.9,824,58.5,104
2026-03-31T23:31:59Z,Zone B,42.4,60.93,25.54,1.22,28.0,71.6,1220,54.7,100
2026-04-01T00:31:59Z,Zone B,42.63,60.24,23.51,1.07,32.5,51.7,877,63.2,102
2026-04-01T01:31:59Z,Zone D,28.69,43.79,14.7,0.83,27.6,50.1,662,66.1,71
2026-04-01T02:31:59Z,Zone D,40.57,70.16,19.39,1.25,28.6,68.5,1027,55.0,99
